"dim_browser","dim_deviceCategory","dim_date","sessions","transactions","QTY"
"Chrome","mobile",2012-12-20,643,4,2
"Chrome","mobile",2012-12-21,999,11,14
"Chrome","mobile",2012-12-22,3793,30,63
"Chrome","mobile",2012-12-23,1722,16,19
"Chrome","mobile",2012-12-26,1208,1,7
"Chrome","mobile",2012-12-28,569,4,4
"Chrome","mobile",2012-12-29,887,9,13
"Chrome","mobile",2012-12-30,929,21,37
"Chrome","mobile",2012-12-31,1302,27,26
"Chrome","mobile",2013-01-01,965,2,4
"Chrome","mobile",2013-01-02,2568,27,24
"Chrome","mobile",2013-01-04,753,6,8
"Chrome","mobile",2013-01-05,2018,9,19
"Chrome","mobile",2013-01-06,2590,16,85
"Chrome","mobile",2013-01-07,841,7,4
"Chrome","mobile",2013-01-10,846,3,5
"Chrome","mobile",2013-01-11,3177,9,15
"Chrome","mobile",2013-01-13,4794,34,59
"Chrome","mobile",2013-01-14,2413,34,50
"Chrome","mobile",2013-01-15,803,3,7
"Chrome","mobile",2013-01-16,3172,24,62
"Chrome","mobile",2013-01-17,1206,9,9
"Chrome","mobile",2013-01-19,1558,18,27
"Chrome","mobile",2013-01-20,1082,4,3
"Chrome","mobile",2013-01-21,703,4,4
"Chrome","mobile",2013-01-22,858,13,22
"Chrome","mobile",2013-01-23,1877,12,28
"Chrome","mobile",2013-01-27,1483,9,7
"Chrome","mobile",2013-01-28,2538,17,26
"Chrome","mobile",2013-01-29,1437,10,15
"Chrome","mobile",2013-01-30,2768,30,28
"Chrome","mobile",2013-01-31,2295,21,30
"Chrome","mobile",2013-02-02,621,0,1
"Chrome","mobile",2013-02-03,1822,18,14
"Chrome","mobile",2013-02-04,2887,18,33
"Chrome","mobile",2013-02-05,3333,30,29
"Chrome","mobile",2013-02-06,1318,11,31
"Chrome","mobile",2013-02-07,2122,3,14
"Chrome","mobile",2013-02-08,1726,4,7
"Chrome","mobile",2013-02-09,3118,22,42
"Chrome","mobile",2013-02-11,1329,13,22
"Chrome","mobile",2013-02-12,1585,25,28
"Chrome","mobile",2013-02-13,2026,30,32
"Chrome","mobile",2013-02-16,1376,6,12
"Chrome","mobile",2013-02-19,1155,11,5
"Chrome","mobile",2013-02-20,1036,12,29
"Chrome","mobile",2013-02-21,2997,16,25
"Chrome","mobile",2013-02-22,1982,14,22
"Chrome","mobile",2013-02-26,854,10,16
"Chrome","mobile",2013-02-27,732,7,10
"Chrome","mobile",2013-03-04,2220,37,91
"Chrome","mobile",2013-03-05,760,7,16
"Chrome","mobile",2013-03-07,1700,12,26
"Chrome","mobile",2013-03-08,1244,4,16
"Chrome","mobile",2013-03-09,570,5,11
"Chrome","mobile",2013-03-11,559,3,3
"Chrome","mobile",2013-03-12,1187,4,16
"Chrome","mobile",2013-03-13,3115,22,53
"Chrome","mobile",2013-03-14,2258,15,18
"Chrome","mobile",2013-03-19,1610,13,26
"Chrome","mobile",2013-03-20,1882,18,32
"Chrome","mobile",2013-03-21,2705,20,39
"Chrome","mobile",2013-03-22,2278,62,70
"Chrome","mobile",2013-03-23,1619,14,15
"Chrome","mobile",2013-03-25,3002,30,48
"Chrome","mobile",2013-03-28,1348,13,29
"Chrome","mobile",2013-04-01,1392,10,18
"Chrome","mobile",2013-04-02,1509,4,10
"Chrome","mobile",2013-04-03,2871,22,42
"Chrome","mobile",2013-04-04,1596,20,24
"Chrome","mobile",2013-04-05,3282,16,42
"Chrome","mobile",2013-04-06,1788,8,9
"Chrome","mobile",2013-04-07,1213,9,16
"Chrome","mobile",2013-04-08,3679,29,38
"Chrome","mobile",2013-04-09,2515,22,44
"Chrome","mobile",2013-04-11,1305,16,37
"Chrome","mobile",2013-04-12,1244,30,50
"Chrome","mobile",2013-04-13,1057,0,4
"Chrome","mobile",2013-04-14,1079,4,17
"Chrome","mobile",2013-04-15,2846,14,33
"Chrome","mobile",2013-04-16,3591,9,24
"Chrome","mobile",2013-04-17,841,5,13
"Chrome","mobile",2013-04-18,2534,15,25
"Chrome","mobile",2013-04-19,10176,25,58
"Chrome","mobile",2013-04-20,2168,20,33
"Chrome","mobile",2013-04-22,2320,7,29
"Chrome","mobile",2013-04-23,4542,89,122
"Chrome","mobile",2013-04-24,1308,11,21
"Chrome","mobile",2013-04-25,893,3,6
"Chrome","mobile",2013-04-26,866,1,4
"Chrome","mobile",2013-04-27,2828,63,111
"Chrome","mobile",2013-04-28,3285,13,15
"Chrome","mobile",2013-04-30,2766,25,20
"Chrome","mobile",2013-05-02,1486,19,38
"Chrome","mobile",2013-05-05,1087,9,25
"Chrome","mobile",2013-05-06,3515,42,63
"Chrome","mobile",2013-05-09,3800,43,68
"Chrome","mobile",2013-05-10,1853,14,17
"Chrome","mobile",2013-05-13,811,6,12
"Chrome","mobile",2013-05-14,3166,26,45
"Chrome","mobile",2013-05-15,932,17,25
"Chrome","mobile",2013-05-16,2011,10,14
"Chrome","mobile",2013-05-17,5184,60,95
"Chrome","mobile",2013-05-18,4572,48,88
"Chrome","mobile",2013-05-19,1781,6,19
"Chrome","mobile",2013-05-22,1332,9,18
"Chrome","mobile",2013-05-23,701,2,6
"Chrome","mobile",2013-05-25,7182,71,132
"Chrome","mobile",2013-05-27,1588,6,12
"Chrome","mobile",2013-05-28,1058,17,38
"Chrome","mobile",2013-05-29,3499,31,83
"Chrome","mobile",2013-05-30,998,7,8
"Chrome","mobile",2013-05-31,4568,32,36
"Chrome","mobile",2013-06-01,5504,68,125
"Chrome","mobile",2013-06-02,703,4,18
"Chrome","mobile",2013-06-03,1883,11,54
"Chrome","mobile",2013-06-05,4424,32,48
"Chrome","mobile",2013-06-06,1288,26,33
"Chrome","mobile",2013-06-07,1641,9,16
"Chrome","mobile",2013-06-08,3623,37,68
"Chrome","mobile",2013-06-10,2312,22,27
"Chrome","mobile",2013-06-11,2327,9,17
"Chrome","mobile",2013-06-12,818,2,5
"Chrome","mobile",2013-06-13,2890,93,149
"Chrome","mobile",2013-06-14,1635,18,14
"Chrome","mobile",2013-06-15,3539,109,187
"Chrome","mobile",2013-06-19,3902,42,62
"Chrome","mobile",2013-06-20,2777,28,54
"Chrome","mobile",2013-06-22,1997,7,14
"Chrome","mobile",2013-06-23,1215,8,26
"Chrome","mobile",2013-06-24,1105,13,20
"Chrome","mobile",2013-06-25,1970,7,17
"Chrome","mobile",2013-06-27,820,3,8
"Chrome","mobile",2013-06-28,1174,8,18
"Chrome","mobile",2013-06-29,2945,35,63
"Chrome","mobile",2013-06-30,2216,11,13
"Chrome","tablet",2012-07-05,877,31,53
"Chrome","tablet",2012-07-10,308,5,9
"Chrome","tablet",2012-07-12,503,12,30
"Chrome","tablet",2012-07-13,523,0,3
"Chrome","tablet",2012-07-15,630,7,8
"Chrome","tablet",2012-07-17,615,10,38
"Chrome","tablet",2012-07-20,495,10,13
"Chrome","tablet",2012-07-21,234,3,4
"Chrome","tablet",2012-07-22,272,5,3
"Chrome","tablet",2012-07-23,346,14,31
"Chrome","tablet",2012-07-24,606,8,15
"Chrome","tablet",2012-07-26,187,6,5
"Chrome","tablet",2012-07-27,412,15,33
"Chrome","tablet",2012-07-29,217,1,1
"Chrome","tablet",2012-07-31,227,4,8
"Chrome","tablet",2012-08-01,256,0,14
"Chrome","tablet",2012-08-02,696,5,13
"Chrome","tablet",2012-08-05,202,2,2
"Chrome","tablet",2012-08-07,841,0,0
"Chrome","tablet",2012-08-08,340,6,21
"Chrome","tablet",2012-08-09,542,4,7
"Chrome","tablet",2012-08-11,348,11,16
"Chrome","tablet",2012-08-14,304,6,8
"Chrome","tablet",2012-08-16,302,6,13
"Chrome","tablet",2012-08-17,371,17,24
"Chrome","tablet",2012-08-21,430,3,11
"Chrome","tablet",2012-08-22,599,14,34
"Chrome","tablet",2012-08-23,278,8,14
"Chrome","tablet",2012-08-24,257,0,2
"Chrome","tablet",2012-08-25,370,4,13
"Chrome","tablet",2012-08-26,412,9,6
"Chrome","tablet",2012-08-29,338,13,25
"Chrome","tablet",2012-08-31,217,7,5
"Chrome","tablet",2012-09-02,218,6,11
"Chrome","tablet",2012-09-03,187,5,14
"Chrome","tablet",2012-09-04,343,7,6
"Chrome","tablet",2012-09-05,208,0,0
"Chrome","tablet",2012-09-06,418,9,11
"Chrome","tablet",2012-09-09,770,18,28
"Chrome","tablet",2012-09-12,274,1,6
"Chrome","tablet",2012-09-13,566,7,28
"Chrome","tablet",2012-09-14,375,4,9
"Chrome","tablet",2012-09-15,336,0,0
"Chrome","tablet",2012-09-16,399,10,10
"Chrome","tablet",2012-09-17,269,9,10
"Chrome","tablet",2012-09-19,217,5,6
"Chrome","tablet",2012-09-22,228,2,8
"Chrome","tablet",2012-09-23,228,4,8
"Chrome","tablet",2012-09-25,252,1,13
"Chrome","tablet",2012-09-26,605,19,41
"Chrome","tablet",2012-09-27,258,4,20
"Chrome","tablet",2012-09-29,229,0,0
"Chrome","tablet",2012-10-01,856,13,19
"Chrome","tablet",2012-10-02,1396,24,35
"Chrome","tablet",2012-10-03,237,7,6
"Chrome","tablet",2012-10-04,258,0,5
"Chrome","tablet",2012-10-05,900,21,40
"Chrome","tablet",2012-10-06,443,3,3
"Chrome","tablet",2012-10-07,520,10,33
"Chrome","tablet",2012-10-08,574,17,19
"Chrome","tablet",2012-10-09,943,32,34
"Chrome","tablet",2012-10-10,619,19,23
"Chrome","tablet",2012-10-12,309,7,12
"Chrome","tablet",2012-10-13,397,8,17
"Chrome","tablet",2012-10-15,728,6,10
"Chrome","tablet",2012-10-16,131,0,1
"Chrome","tablet",2012-10-17,254,4,12
"Chrome","tablet",2012-10-20,551,7,19
"Chrome","tablet",2012-10-22,313,8,18
"Chrome","tablet",2012-10-23,426,22,16
"Chrome","tablet",2012-10-26,683,18,25
"Chrome","tablet",2012-10-29,315,3,22
"Chrome","tablet",2012-10-30,487,3,2
"Chrome","tablet",2012-11-01,223,4,10
"Chrome","tablet",2012-11-02,627,8,30
"Chrome","tablet",2012-11-04,264,17,26
"Chrome","tablet",2012-11-06,398,0,8
"Chrome","tablet",2012-11-07,285,2,2
"Chrome","tablet",2012-11-08,705,23,15
"Chrome","tablet",2012-11-09,400,7,9
"Chrome","tablet",2012-11-11,678,6,14
"Chrome","tablet",2012-11-12,183,2,2
"Chrome","tablet",2012-11-13,542,5,16
"Chrome","tablet",2012-11-15,502,9,23
"Chrome","tablet",2012-11-16,258,7,12
"Chrome","tablet",2012-11-17,738,20,49
"Chrome","tablet",2012-11-19,203,0,0
"Chrome","tablet",2012-11-24,457,10,22
"Chrome","tablet",2012-11-25,240,3,13
"Chrome","tablet",2012-11-26,394,12,27
"Chrome","tablet",2012-11-27,219,7,21
"Chrome","tablet",2012-11-28,380,4,22
"Chrome","tablet",2012-12-02,939,15,37
"Chrome","tablet",2012-12-03,296,8,18
"Chrome","tablet",2012-12-04,321,5,4
"Chrome","tablet",2012-12-07,572,22,25
"Chrome","tablet",2012-12-11,973,30,60
"Chrome","tablet",2012-12-12,583,5,23
"Chrome","tablet",2012-12-14,1243,49,65
"Chrome","tablet",2012-12-15,167,2,3
"Chrome","tablet",2012-12-16,303,2,11
"Chrome","tablet",2012-12-17,930,20,41
"Chrome","tablet",2012-12-18,449,1,2
"Chrome","tablet",2012-12-19,300,2,4
"Chrome","tablet",2012-12-20,496,10,10
"Chrome","tablet",2012-12-22,419,3,8
"Chrome","tablet",2012-12-25,736,15,31
"Chrome","tablet",2012-12-27,348,6,17
"Chrome","tablet",2012-12-29,424,11,25
"Chrome","tablet",2013-01-03,231,3,16
"Chrome","tablet",2013-01-05,481,12,19
"Chrome","tablet",2013-01-10,144,2,13
"Chrome","tablet",2013-01-11,204,4,5
"Chrome","tablet",2013-01-13,565,28,51
"Chrome","tablet",2013-01-14,902,12,15
"Chrome","tablet",2013-01-16,330,4,8
"Chrome","tablet",2013-01-18,247,9,15
"Chrome","tablet",2013-01-20,208,2,6
"Chrome","tablet",2013-01-21,224,9,12
"Chrome","tablet",2013-01-22,216,5,20
"Chrome","tablet",2013-01-24,931,22,48
"Chrome","tablet",2013-01-26,178,0,0
"Chrome","tablet",2013-01-27,741,12,16
"Chrome","tablet",2013-01-28,284,9,8
"Chrome","tablet",2013-01-29,266,6,10
"Chrome","tablet",2013-01-31,266,3,5
"Chrome","tablet",2013-02-01,484,9,18
"Chrome","tablet",2013-02-05,871,20,32
"Chrome","tablet",2013-02-08,194,6,6
"Chrome","tablet",2013-02-09,1269,73,118
"Chrome","tablet",2013-02-11,283,12,10
"Chrome","tablet",2013-02-17,715,12,54
"Chrome","tablet",2013-02-18,277,2,5
"Chrome","tablet",2013-02-22,347,3,4
"Chrome","tablet",2013-02-23,619,10,39
"Chrome","tablet",2013-02-26,310,9,18
"Chrome","tablet",2013-02-27,271,0,4
"Chrome","tablet",2013-03-01,412,10,12
"Chrome","tablet",2013-03-03,469,4,13
"Chrome","tablet",2013-03-05,1041,21,43
"Chrome","tablet",2013-03-07,530,12,18
"Chrome","tablet",2013-03-09,297,7,8
"Chrome","tablet",2013-03-10,257,7,1
"Chrome","tablet",2013-03-16,245,8,11
"Chrome","tablet",2013-03-17,235,5,2
"Chrome","tablet",2013-03-19,308,2,4
"Chrome","tablet",2013-03-20,206,1,4
"Chrome","tablet",2013-03-22,328,4,5
"Chrome","tablet",2013-03-25,323,2,7
"Chrome","tablet",2013-03-29,184,7,13
"Chrome","tablet",2013-03-31,806,23,25
"Chrome","tablet",2013-04-01,707,19,38
"Chrome","tablet",2013-04-03,253,2,9
"Chrome","tablet",2013-04-04,3518,39,61
"Chrome","tablet",2013-04-05,1484,27,47
"Chrome","tablet",2013-04-06,451,8,28
"Chrome","tablet",2013-04-07,251,3,8
"Chrome","tablet",2013-04-08,160,0,8
"Chrome","tablet",2013-04-09,1231,11,25
"Chrome","tablet",2013-04-10,794,25,27
"Chrome","tablet",2013-04-11,739,23,56
"Chrome","tablet",2013-04-12,1516,26,38
"Chrome","tablet",2013-04-13,561,15,31
"Chrome","tablet",2013-04-14,1897,7,7
"Chrome","tablet",2013-04-15,756,14,20
"Chrome","tablet",2013-04-16,624,23,24
"Chrome","tablet",2013-04-18,501,6,26
"Chrome","tablet",2013-04-19,1351,19,26
"Chrome","tablet",2013-04-20,555,8,18
"Chrome","tablet",2013-04-21,408,7,11
"Chrome","tablet",2013-04-22,241,7,11
"Chrome","tablet",2013-04-25,365,5,6
"Chrome","tablet",2013-04-28,746,5,19
"Chrome","tablet",2013-04-29,303,11,13
"Chrome","tablet",2013-04-30,418,7,9
"Chrome","tablet",2013-05-01,181,1,7
"Chrome","tablet",2013-05-02,429,9,13
"Chrome","tablet",2013-05-03,532,17,38
"Chrome","tablet",2013-05-07,268,4,5
"Chrome","tablet",2013-05-08,232,4,8
"Chrome","tablet",2013-05-09,645,14,27
"Chrome","tablet",2013-05-11,1241,23,50
"Chrome","tablet",2013-05-12,429,7,31
"Chrome","tablet",2013-05-13,701,25,53
"Chrome","tablet",2013-05-15,620,3,11
"Chrome","tablet",2013-05-16,1765,44,117
"Chrome","tablet",2013-05-17,370,10,7
"Chrome","tablet",2013-05-19,645,20,26
"Chrome","tablet",2013-05-20,521,26,47
"Chrome","tablet",2013-05-22,243,5,10
"Chrome","tablet",2013-05-25,687,59,99
"Chrome","tablet",2013-05-27,242,3,0
"Chrome","tablet",2013-05-28,416,28,50
"Chrome","tablet",2013-05-29,665,12,15
"Chrome","tablet",2013-05-30,655,17,40
"Chrome","tablet",2013-05-31,1640,22,38
"Chrome","tablet",2013-06-01,778,5,19
"Chrome","tablet",2013-06-02,789,13,29
"Chrome","tablet",2013-06-03,562,11,4
"Chrome","tablet",2013-06-05,682,6,11
"Chrome","tablet",2013-06-06,503,4,2
"Chrome","tablet",2013-06-07,862,18,38
"Chrome","tablet",2013-06-08,1148,18,23
"Chrome","tablet",2013-06-10,481,46,56
"Chrome","tablet",2013-06-11,151,2,2
"Chrome","tablet",2013-06-12,1133,22,48
"Chrome","tablet",2013-06-13,861,24,44
"Chrome","tablet",2013-06-14,208,2,10
"Chrome","tablet",2013-06-15,1317,10,18
"Chrome","tablet",2013-06-17,200,2,2
"Chrome","tablet",2013-06-18,915,25,49
"Chrome","tablet",2013-06-19,372,8,11
"Chrome","tablet",2013-06-20,581,10,19
"Chrome","tablet",2013-06-21,184,5,6
"Chrome","tablet",2013-06-22,250,10,9
"Chrome","tablet",2013-06-24,836,10,12
"Chrome","tablet",2013-06-25,700,6,10
"Chrome","tablet",2013-06-30,264,2,4
"Chrome","tablet",2013-07-01,474,3,13
"Chromeless 1.2.0","desktop",2013-05-29,1,0,0
"Coc Coc","desktop",2012-07-25,1,0,0
"Coc Coc","desktop",2012-07-29,0,0,0
"Coc Coc","desktop",2012-08-02,0,0,0
"Coc Coc","desktop",2012-08-08,2,0,0
"Coc Coc","desktop",2012-08-22,1,0,0
"Coc Coc","desktop",2012-08-23,1,0,0
"Coc Coc","desktop",2012-09-12,0,0,0
"Coc Coc","desktop",2012-09-19,2,0,0
"Coc Coc","desktop",2012-09-25,2,0,0
"Coc Coc","desktop",2012-09-28,8,0,0
"Coc Coc","desktop",2012-10-05,2,0,0
"Coc Coc","desktop",2012-10-11,1,0,0
"Coc Coc","desktop",2012-10-13,0,0,0
"Coc Coc","desktop",2012-10-20,3,0,0
"Coc Coc","desktop",2012-10-22,4,0,0
"Coc Coc","desktop",2012-11-09,1,0,0
"Coc Coc","desktop",2012-11-12,1,0,0
"Coc Coc","desktop",2012-11-21,1,0,0
"Coc Coc","desktop",2012-11-23,2,0,0
"Coc Coc","desktop",2012-11-26,2,0,0
"Coc Coc","desktop",2012-12-02,0,0,0
"Coc Coc","desktop",2012-12-06,1,0,0
"Coc Coc","desktop",2012-12-11,0,0,0
"Coc Coc","desktop",2012-12-12,1,0,0
"Coc Coc","desktop",2012-12-17,1,0,0
"Coc Coc","desktop",2013-01-03,1,0,0
"Coc Coc","desktop",2013-01-08,1,0,0
"Coc Coc","desktop",2013-01-14,0,0,0
"Coc Coc","desktop",2013-01-22,0,0,0
"Coc Coc","desktop",2013-02-07,1,0,0
"Coc Coc","desktop",2013-02-10,3,0,0
"Coc Coc","desktop",2013-02-12,0,0,0
"Coc Coc","desktop",2013-02-19,1,0,0
"Coc Coc","desktop",2013-02-21,1,0,0
"Coc Coc","desktop",2013-02-23,4,0,0
"Coc Coc","desktop",2013-03-08,1,0,0
"Coc Coc","desktop",2013-03-11,0,0,0
"Coc Coc","desktop",2013-03-17,2,0,0
"Coc Coc","desktop",2013-03-26,1,0,0
"Coc Coc","desktop",2013-04-04,1,0,0
"Coc Coc","desktop",2013-04-05,2,0,0
"Coc Coc","desktop",2013-04-06,2,0,0
"Coc Coc","desktop",2013-04-07,2,0,0
"Coc Coc","desktop",2013-04-09,1,0,0
"Coc Coc","desktop",2013-04-17,3,0,0
"Coc Coc","desktop",2013-04-18,4,0,0
"Coc Coc","desktop",2013-04-21,2,0,0
"Coc Coc","desktop",2013-04-22,3,0,0
"Coc Coc","desktop",2013-04-29,2,0,0
"Coc Coc","desktop",2013-05-01,1,0,0
"Coc Coc","desktop",2013-05-05,0,0,0
"Coc Coc","desktop",2013-05-06,2,0,0
"Coc Coc","desktop",2013-05-07,0,0,0
"Coc Coc","desktop",2013-05-16,1,0,0
"Coc Coc","desktop",2013-05-17,0,0,0
"Coc Coc","desktop",2013-05-25,2,0,0
"Coc Coc","desktop",2013-06-03,1,0,0
"Coc Coc","desktop",2013-06-06,3,0,0
"Coc Coc","desktop",2013-06-09,1,0,0
"Coc Coc","desktop",2013-06-10,4,0,0
"Coc Coc","desktop",2013-06-13,3,0,0
"Coc Coc","desktop",2013-06-15,0,0,0
"Coc Coc","desktop",2013-06-24,2,0,0
"Coc Coc","desktop",2013-06-27,5,0,0
"Coc Coc","desktop",2013-06-29,1,0,0
"DDG-Android-3.0.11","desktop",2013-01-25,2,0,0
"DDG-Android-3.0.14","desktop",2012-07-15,0,0,0
"DDG-Android-3.0.14","desktop",2012-12-14,2,0,0
"DDG-Android-3.0.14","desktop",2013-04-22,0,0,0
"DDG-Android-3.0.17","desktop",2013-02-06,0,0,0
"DDG-Android-3.1.1","desktop",2012-07-30,0,0,0
"DDG-Android-3.1.1","desktop",2012-10-22,0,0,0
"DDG-Android-3.1.1","desktop",2012-12-18,3,0,0
"DDG-Android-3.1.1","desktop",2013-01-11,0,0,0
"DDG-Android-3.1.1","desktop",2013-01-30,1,0,0
"DDG-Android-3.1.1","desktop",2013-02-08,4,0,0
"DDG-Android-3.1.1","desktop",2013-03-03,1,0,0
"DDG-Android-3.1.1","desktop",2013-03-06,0,0,0
"DDG-Android-3.1.1","desktop",2013-04-09,2,0,0
"DDG-Android-3.1.1","desktop",2013-05-01,2,0,0
"DDG-Android-3.1.1","desktop",2013-05-19,2,0,0
"DDG-Android-3.1.1","desktop",2013-05-22,1,0,0
"DDG-Android-3.1.1","desktop",2013-05-25,0,0,0
"DDG-Android-3.1.1","desktop",2013-06-09,2,0,0
"DDG-Android-3.1.1","desktop",2013-06-18,0,0,0
"DDG-Android-3.1.1","desktop",2013-06-23,0,0,0
"DESKTOP","desktop",2012-07-02,37,0,0
"DESKTOP","desktop",2012-07-18,35,0,0
"DESKTOP","desktop",2012-07-19,20,0,0
"DESKTOP","desktop",2012-08-15,46,0,0
"DESKTOP","desktop",2012-08-17,36,0,0
"DESKTOP","desktop",2012-09-07,10,0,0
"DESKTOP","desktop",2012-09-30,26,0,0
"DESKTOP","desktop",2012-11-24,29,0,0
"DESKTOP","desktop",2012-12-06,8,0,0
"DESKTOP","desktop",2012-12-08,27,0,0
"DESKTOP","desktop",2013-02-09,25,0,0
"DESKTOP","desktop",2013-02-10,9,0,0
"DESKTOP","desktop",2013-02-16,28,0,0
"DESKTOP","desktop",2013-03-15,45,0,0
"DESKTOP","desktop",2013-04-06,20,0,0
"DESKTOP","desktop",2013-04-08,26,0,0
"DESKTOP","desktop",2013-04-09,12,0,0
"DESKTOP","desktop",2013-05-06,27,0,0
"DESKTOP","desktop",2013-05-26,13,0,0
"DESKTOP","desktop",2013-06-14,12,0,0
"Edge","desktop",2012-07-04,857,55,88
"Edge","desktop",2012-07-06,822,11,8
"Edge","desktop",2012-07-07,591,14,13
"Edge","desktop",2012-07-10,2331,77,125
"Edge","desktop",2012-07-15,1303,27,58
"Edge","desktop",2012-07-16,474,27,41
"Edge","desktop",2012-07-18,369,3,0
"Edge","desktop",2012-07-19,203,5,8
"Edge","desktop",2012-07-26,874,35,55
"Edge","desktop",2012-07-27,1547,25,44
"Edge","desktop",2012-07-28,964,10,19
"Edge","desktop",2012-07-29,2873,28,35
"Edge","desktop",2012-07-31,1047,22,33
"Edge","desktop",2012-08-02,877,67,76
"Edge","desktop",2012-08-03,1182,25,36
"Edge","desktop",2012-08-04,380,11,16
"Edge","desktop",2012-08-05,2330,53,76
"Edge","desktop",2012-08-06,411,6,27
"Edge","desktop",2012-08-07,1972,72,129
"Edge","desktop",2012-08-09,288,14,55
"Edge","desktop",2012-08-10,284,14,10
"Edge","desktop",2012-08-15,1293,57,89
"Edge","desktop",2012-08-16,935,36,71
"Edge","desktop",2012-08-17,1474,12,26
"Edge","desktop",2012-08-18,610,9,15
"Edge","desktop",2012-08-19,560,12,30
"Edge","desktop",2012-08-21,379,2,1
"Edge","desktop",2012-08-23,1366,21,47
"Edge","desktop",2012-08-24,718,1,5
"Edge","desktop",2012-08-25,1691,30,32
"Edge","desktop",2012-08-26,5486,46,109
"Edge","desktop",2012-08-29,720,10,23
"Edge","desktop",2012-08-30,432,10,18
"Edge","desktop",2012-08-31,950,32,33
"Edge","desktop",2012-09-01,1986,9,25
"Edge","desktop",2012-09-07,305,6,15
"Edge","desktop",2012-09-10,1015,9,20
"Edge","desktop",2012-09-11,385,14,32
"Edge","desktop",2012-09-15,583,8,46
"Edge","desktop",2012-09-19,432,6,4
"Edge","desktop",2012-09-21,459,17,30
"Edge","desktop",2012-09-24,1328,47,72
"Edge","desktop",2012-09-27,325,2,15
"Edge","desktop",2012-09-28,397,12,12
"Edge","desktop",2012-09-29,1592,44,98
"Edge","desktop",2012-10-06,590,7,15
"Edge","desktop",2012-10-07,427,13,27
"Edge","desktop",2012-10-08,304,9,13
"Edge","desktop",2012-10-11,944,32,57
"Edge","desktop",2012-10-12,703,6,14
"Edge","desktop",2012-10-13,672,10,34
"Edge","desktop",2012-10-14,504,8,20
"Edge","desktop",2012-10-15,1515,173,273
"Edge","desktop",2012-10-16,606,3,12
"Edge","desktop",2012-10-18,1426,25,50
"Edge","desktop",2012-10-19,972,34,69
"Edge","desktop",2012-10-20,489,13,17
"Edge","desktop",2012-10-22,569,17,35
"Edge","desktop",2012-10-24,320,3,14
"Edge","desktop",2012-10-25,1418,40,57
"Edge","desktop",2012-10-27,319,11,8
"Edge","desktop",2012-10-29,1397,60,82
"Edge","desktop",2012-10-30,1005,11,8
"Edge","desktop",2012-10-31,1248,32,59
"Edge","desktop",2012-11-02,1372,38,59
"Edge","desktop",2012-11-03,753,4,7
"Edge","desktop",2012-11-04,758,6,6
"Edge","desktop",2012-11-05,1295,18,34
"Edge","desktop",2012-11-06,513,35,36
"Edge","desktop",2012-11-07,496,6,24
"Edge","desktop",2012-11-10,1244,23,75
"Edge","desktop",2012-11-11,462,7,10
"Edge","desktop",2012-11-13,1283,34,74
"Edge","desktop",2012-11-14,948,35,44
"Edge","desktop",2012-11-18,354,5,3
"Edge","desktop",2012-11-20,1042,22,28
"Edge","desktop",2012-11-21,1359,35,76
"Edge","desktop",2012-11-25,1938,92,132
"Edge","desktop",2012-11-26,896,15,37
"Edge","desktop",2012-11-28,1388,30,60
"Edge","desktop",2012-11-29,2426,105,166
"Edge","desktop",2012-12-01,898,22,35
"Edge","desktop",2012-12-02,797,16,23
"Edge","desktop",2012-12-03,1539,28,42
"Edge","desktop",2012-12-04,747,25,36
"Edge","desktop",2012-12-06,926,23,37
"Edge","desktop",2012-12-08,780,11,22
"Edge","desktop",2012-12-09,1167,32,96
"Edge","desktop",2012-12-10,574,7,28
"Edge","desktop",2012-12-12,365,2,2
"Edge","desktop",2012-12-13,437,11,13
"Edge","desktop",2012-12-14,557,8,20
"Edge","desktop",2012-12-17,1093,23,31
"Edge","desktop",2012-12-19,356,2,1
"Edge","desktop",2012-12-20,1200,29,54
"Edge","desktop",2012-12-21,287,2,7
"Edge","desktop",2012-12-22,460,9,21
"Edge","desktop",2012-12-24,277,2,4
"Edge","desktop",2012-12-25,186,3,12
"Edge","desktop",2012-12-26,1286,42,50
"Edge","desktop",2012-12-27,735,7,12
"Edge","desktop",2012-12-29,490,25,47
"Edge","desktop",2012-12-31,1576,16,25
"Edge","desktop",2013-01-05,402,6,7
"Edge","desktop",2013-01-07,302,3,13
"Edge","desktop",2013-01-08,375,12,25
"Edge","desktop",2013-01-10,1037,6,11
"Edge","desktop",2013-01-11,1305,11,28
"Edge","desktop",2013-01-12,1497,83,143
"Edge","desktop",2013-01-13,439,9,19
"Edge","desktop",2013-01-14,734,15,16
"Edge","desktop",2013-01-15,540,11,20
"Edge","desktop",2013-01-17,725,11,20
"Edge","desktop",2013-01-18,1188,37,59
"Edge","desktop",2013-01-19,504,4,18
"Edge","desktop",2013-01-20,2049,44,100
"Edge","desktop",2013-01-21,656,6,17
"Edge","desktop",2013-01-25,691,9,16
"Edge","desktop",2013-01-26,267,1,2
"Edge","desktop",2013-01-27,257,1,13
"Edge","desktop",2013-01-31,654,10,14
"Edge","desktop",2013-02-02,1003,23,56
"Edge","desktop",2013-02-03,328,6,10
"Edge","desktop",2013-02-04,3371,72,149
"Edge","desktop",2013-02-05,1124,20,73
"Edge","desktop",2013-02-06,300,5,7
"Edge","desktop",2013-02-08,1245,18,47
"Edge","desktop",2013-02-11,1069,31,80
